Unnamed: 0,Buy Time,Buy Price,Sell Time,Sell Price,Profit/Loss,Reason
1106,2024-05-14 11:30:00+05:30,62042.0,2024-05-15 06:30:00+05:30,61696.0,-346.0,1
987,2023-10-05 21:30:00+05:30,27446.63,2023-10-06 12:30:00+05:30,27638.52,191.88999999999945,2
364,2020-12-04 15:30:00+05:30,18978.35,2020-12-05 10:30:00+05:30,18954.42,-23.93000000000029,1
813,2022-11-03 00:30:00+05:30,20250.68,2022-11-03 09:30:00+05:30,20357.95,107.27000000000044,2
437,2021-04-07 15:30:00+05:30,56787.52,2021-04-08 08:30:00+05:30,56540.62,-246.89999999999415,1
1142,2024-07-25 03:30:00+05:30,65288.01,2024-07-25 19:30:00+05:30,64835.0,-453.0100000000021,1
619,2022-01-06 03:30:00+05:30,43437.05,2022-01-06 23:30:00+05:30,43369.04,-68.01000000000204,1
464,2021-05-15 12:30:00+05:30,48469.28,2021-05-15 19:30:00+05:30,49389.58,920.3000000000028,2
275,2020-06-05 15:30:00+05:30,9700.34,2020-06-06 14:30:00+05:30,9674.12,-26.219999999999345,1
652,2022-02-24 05:30:00+05:30,36755.82,2022-02-24 07:30:00+05:30,35924.92,-830.9000000000015,0
1167,2024-09-04 06:30:00+05:30,56784.01,2024-09-04 19:30:00+05:30,57511.1,727.0899999999965,2
990,2023-10-09 12:30:00+05:30,27813.27,2023-10-10 06:30:00+05:30,27597.6,-215.6700000000019,1
817,2022-11-08 10:30:00+05:30,19704.38,2022-11-08 21:30:00+05:30,20371.06,666.6800000000003,2
57,2019-04-29 15:30:00+05:30,5266.62,2019-04-30 13:30:00+05:30,5231.42,-35.19999999999982,1
986,2023-10-03 02:30:00+05:30,27472.22,2023-10-04 08:30:00+05:30,27430.43,-41.79000000000087,1
122,2019-09-06 22:30:00+05:30,10426.51,2019-09-07 16:30:00+05:30,10417.1,-9.409999999999854,1
1021,2023-12-15 18:30:00+05:30,42288.02,2023-12-16 08:30:00+05:30,42333.79,45.77000000000408,2
1056,2024-02-19 21:30:00+05:30,51775.76,2024-02-20 11:30:00+05:30,51948.06,172.29999999999563,2
971,2023-08-31 22:30:00+05:30,26329.07,2023-09-01 17:30:00+05:30,26063.27,-265.7999999999993,1
1099,2024-04-29 03:30:00+05:30,63151.05,2024-04-29 19:30:00+05:30,62834.99,-316.06000000000495,1
1104,2024-05-10 19:30:00+05:30,61063.87,2024-05-11 14:30:00+05:30,60904.43,-159.44000000000233,1
1073,2024-03-19 13:30:00+05:30,63464.0,2024-03-20 04:30:00+05:30,61937.4,-1526.5999999999983,0
104,2019-07-27 15:30:00+05:30,9543.56,2019-07-28 09:30:00+05:30,9515.94,-27.61999999999898,1
801,2022-10-07 17:30:00+05:30,19616.92,2022-10-08 16:30:00+05:30,19534.21,-82.70999999999913,1
1103,2024-05-09 01:30:00+05:30,61570.01,2024-05-09 19:30:00+05:30,61540.61,-29.40000000000145,1
146,2019-10-11 12:30:00+05:30,8387.69,2019-10-12 10:30:00+05:30,8330.82,-56.8700000000008,1
560,2021-10-10 06:30:00+05:30,54382.83,2021-10-10 08:30:00+05:30,55049.15,666.3199999999997,2
405,2021-02-15 08:30:00+05:30,47120.3,2021-02-15 17:30:00+05:30,47951.01,830.7099999999991,2
200,2019-12-30 20:30:00+05:30,7262.08,2020-01-01 06:30:00+05:30,7216.27,-45.80999999999949,1
253,2020-04-10 11:30:00+05:30,6957.02,2020-04-10 20:30:00+05:30,6766.43,-190.59000000000012,0
612,2021-12-28 06:30:00+05:30,49818.63,2021-12-28 21:30:00+05:30,48627.97,-1190.6599999999962,0
390,2021-01-21 13:30:00+05:30,33239.0,2021-01-21 16:30:00+05:30,32208.62,-1030.380000000001,0
620,2022-01-07 08:30:00+05:30,41803.11,2022-01-08 05:30:00+05:30,41991.89,188.77999999999884,2
18,2019-01-28 11:30:00+05:30,3451.3,2019-01-29 04:30:00+05:30,3434.15,-17.15000000000009,1
880,2023-03-24 21:30:00+05:30,27831.33,2023-03-25 18:30:00+05:30,27566.96,-264.3700000000026,1
794,2022-09-25 02:30:00+05:30,18950.78,2022-09-25 08:30:00+05:30,19053.67,102.88999999999942,2
316,2020-08-25 19:30:00+05:30,11392.46,2020-08-26 12:30:00+05:30,11348.06,-44.39999999999964,1
1196,2024-11-04 19:30:00+05:30,68394.01,2024-11-05 08:30:00+05:30,68243.0,-151.00999999999476,1
